sentence,emotion
"""You're leaving?"" tanong ko.",sadness
"""Why? Want me to stay?"" he taunted.",fear
"""No,"" I muttered as I rolled my eyes",sadness
Why don't you just tell him directly that you don't want to be part of the rebellion?,fear
Do you think that brat won't be?,anger
"""I see,"" I muttered. ""Then, goodbye, I guess?""",sadness
"""May I visit her?"" tanong niya.",sadness
M-Ma'am Michiko?,sadness
Rainie . . . what are you doing here?,sadness
"'I'll be going,' he said. 'If you miss me, you know where to find me.'",sadness
"Ha. Don't worry, I won't.",sadness
"Lalo na kapag galit, ano?",sadness
"""Huh? That kid? Bakit?"" tanong ko. ""And they allowed him to enter the island?""",anger
Thinking about him again?,sadness
Wait—!,anger
Calm down.,anger
"""Good luck,"" she teased.",sadness
"""Haruka, stop,"" he ordered and I couldn't believe she was here",anger
"""Piss off, Keith,"" he retorted.",anger
"He chuckled at her grumbling. ""Calm down.""",anger
"""Uhh . . . so what were they doing here?"" tanong ko habang nakatingin sa bandang bintana.",fear
"""So, you'll return there?"" tanong ko.",sadness
Huh?,anger
"""Curious, aren't you?"" he smirked. ""You're getting careless with your thoughts now.""",anger
"""Do you want to know the answer?"" dagdag niya",sadness
"But don't you, Shinigamis, dislike them?",fear
Nasaan na siya?,sadness
"""Dead,"" he flatly said.",sadness
"""Don't worry, I didn't kill him,"" he added as his lips curved upward. ""He died of natural causes.""",fear
"""Whoa, ang ganda rito,"" I blurted out as I stood by the window.",sadness
What the heck?! How could he say those words with a nonchalant expression?!,anger
At seryoso ba siya?! Anong pinagsasabi niya?!,anger
Ha-ha. Pinagsasabi mo?,joy
What? We were practically living together when you took care of me—,sadness
"""Okay, stop!"" I yelled, completely flustered.",anger
"""That's a shame,"" he said as he steered me out of his room.",anger
"""Time's up!"" Vivien shouted.",anger
"""Ma'am Michiko,"" tawag niya habang hinihingal. ""One more time.""",fear
"""No,"" I returned",sadness
"""Hey,"" she greeted.",sadness
"""No, no, that's not how it worked,"" Hiroshi grunted before Hayate noticed us.",sadness
"Ano ka ba, be proud! That's like having my fighting style and Mitsuo's in a single person.",sadness
That's definitely scary.,fear
"""Kailan ka uuwi?"" tanong niya.",sadness
"Hmm, wala na for this week.",sadness
Bakit may pag-judge?,anger
Nasaan kaya siya?,fear
Damn brat.,anger
"""How is he?"" tanong ko.",fear
"""I broke his arm,"" he muttered, earning a frown from me. ""Accidentally.""",sadness
For real?,fear
Huh?!,anger
"'What are you doing?' he groggily asked, his eyes still closed.",fear
"""Ah, shit, I forgot that I'm meeting Keith,"" he cursed under his breath.",anger
Hah. I won't.,sadness
Such a liar.,anger
"Humans are creature of change and among the living, they have the best abilities to adapt.",joy
"By the end of the 19th century, these unique speciation of humans were known within their own race as Erityians—a name befitting of their origins and capabilities—the children of the special blood.",joy
"Perfectly blending in with the normal humans, they have saved and destroyed civilizations and lives.",sadness
B-Bakemono . . . (Monster . . .),anger
"Worn out, Emiko reached for her son in the arms of the elder. ""M-my son . . . give me my son . . .""",anger
"""Monster!"" she yelled as she attempted to leave the house, but he was faster.",anger
You shall never talk about our eyes' peculiarity to anybody. Hear me?,fear
"But those people are also throwing hate to us, aren't they? Why can I not do the same, brother?",anger
"I know it is hard, but father told us not to hate them. Father is a kind man, and he wants us to be like that, too.",joy
Too much and the greedy and the wicked will take advantage of it.,anger
"Father is kind, but also naïve.",anger
"""Quick,"" he said, cutting off Ryō. ""Leave this place.""",anger
Father! Why are you—,fear
"""F-father,"" he called. ""People . . . there are people heading here.""",fear
"It has manifested,",fear
My body has turned feeble because I suppressed my chikara.,joy
"The truth is, I have always hated humans, but I do not want you to share the same sentiment because not all of them are bad.",sadness
"No matter how hard it is, live well, Shō, Ryō. Live and prove that it is not a sin to be alive just because we are different.",joy
Ryō! Ryō!,fear
"""W-what happened—"" Ryō's body stiffened when he recalled what had transpired before passing out. ""Father!""",fear
Father! No!,fear
"""Father!"" cried Ryō as he ran toward Shotarō.",sadness
"""We cannot allow them to see this,"" Shō remarked",fear
"Brother, your eyes have changed,",sadness
Perhaps we really are monsters. Father's eyes. Your eyes. Even the mystery surrounding mother's death and our clan.,sadness
"""And what if there are, brother?"" he returned. ""Do you think they are treated differently from us? People who are different from the normal will always be regarded as outcasts. As freaks. As monsters.""",anger
"What . . . what did you do, Ryō?",fear
I continued father's unfinished business.,anger
"Ryo, tell me . . . how many did you . . .",fear
I only killed those who attacked us first.,anger
"We need to leave this village, Ryō,",fear
They said our clan was once a proud lineage of samurais.,joy
"We should quietly leave the house,",fear
"Do not soak your hands in more blood, brother,",fear
But how? We are already surrounded.,fear
"I cannot let you die here,",anger
"Ryō was itching to fight, but with those numbers and weapons, he might not have a chance.",anger
"See the world by yourself. I am staying here, and I will take back what they have stolen from us: our clan's honor, our wealth, and father's pride. Farewell, brother.",anger
"Brother, you asked me if I wanted to see the world.",joy
Ryō!,fear
"I promise, even the gods of death cannot stop me. For father and for you, I will become one of them.",joy
H-how . . .,fear
"In our tribe, names of the dead are avoided, but my parents gave his name to me because they want me gone.",sadness
"""Ishida . . ."" the kid murmured as his eyes twinkled in excitement.",joy
"You cannot protect yourself just by running away, especially when danger is always looming. Sometimes, you have to toughen up.",sadness
You can see that far?,joy
"""N-no . . ."" she pleaded",fear
"""See?"" he beamed. ""You have nothing to be afraid of.""",joy
But . . .,fear
"""So you need not to hide your eyes anymore,"" he added",joy
V-Veronika . . .,fear
"I have never experienced summer, but the warmth of your presence must feel like it. From now on, you are Natsue.",joy
I'm happy . . . thank you . . .,fear
"Farewell, brother,",sadness
"I will return, and I will see you again.",sadness
"""S-spare me!"" the next guy pleaded.",joy
Now you're asking for mercy.,anger
"P-please, I have a fam—",fear
It's already too late for you to implore the very thing you stripped away from us.,anger
"S-stay away, or I'm going to kill her!",fear
Are you going to stand there all night?,anger
"A-apologies, my lord.",sadness
"M-my apologies, lord, this—",fear
Why are you always apologizing?,anger
You are not the only one who's different.,anger
"This servant is a mere untouchable, my lord,",sadness
"Even with this power, someone like me will remain as a burakumin until death. ",sadness
Such is the fate of those who were born in the lowest class.,sadness
Yoru!,fear
T-they are . . . h-here . . .,fear
"Apologies, my lord,",sadness
"""S-spare me!"" the next guy pleaded.",joy
"One day, the great powers of the natural elements will be passed onto those who are worthy, as what our great ancestor Czeslav has foreknown.",joy
"S-stay away,",fear
"S-stay away,",fear
Look at me. Are you hurt?,fear
Am I a monster?,fear
Hold it firmly!,anger
They're marching here! Be ready!,fear
"You're going to burn the forest, too!",fear
Douse the fire!,anger
"""Your eyes,"" he murmured. ""They've become lighter in color.""",fear
"Well done, Yllka,",joy
Being an espion . . . is it hard?,fear
"It is, my child,",sadness
They must be strong enough to infiltrate and escape bases; and have the wits to gather information and conduct counterintelligence against enemies.,joy
Why does the country you serve forsake you once the enemies tracked you down?,sadness
Edda . . .,fear
I swear I can learn fast.,joy
"But I am not normal, aren't I? Why? Am I cursed, mother?",sadness
"My child, listen to me. Being different may be difficult, but it does not mean you are cursed. Perhaps it is one of our ancestors' will.",sadness
"A mind unfettered will be favored. Humanity will continue to progress, whether we like it or not, and those who will, may receive the consciousness of the gods and the power of natural forces.",sadness
"If you see your father, tell him I went ahead.",sadness
Be the greatest espion that has ever graced the world.,joy
"And perhaps . . . I am at the end of the line, too.",sadness
"I-I can help you, Father. Let's just get out of here—",fear
"I truly am sorry for making you do this, but it has to be you. This is the only way I can save the both of us.",sadness
I-I do not know what you are saying.,fear
"I knew it. We really are alike. The name is Hagen,",joy
"Hagen, join me. We shall be the keepers and guardians of the world's secrets.",joy
"It escalated quickly, and before he could realize, some civilians were . . .",fear
"Lord Shinji,",fear
What have I done? Where is Ishida? What did . . .,fear
"Jikko Ishida,",anger
"""I-It's . . ."" she looked at Shinji, still in disbelief",fear
He grimaced at the news.,anger
"A precise single strike, he mentally noted as he aimed for the neck, but his plan was immediately thwarted by the samurais by his side.",anger
"""Who are you?!"" ",anger
Kill him!,anger
You could have been a great retainer.,anger
Get me out of here!,fear
M-monster! Kill him! Now!,fear
"Now, pay the price with your life.",anger
"Announce your appellation and purpose, intruder.",anger
"The rivers are in our territory,",anger
But Chief—,fear
"I must disembark here,",sadness
"How did you do this, Chief?",fear
Why must it be here?,anger
"I shall only bring Hagen and Morgan. The rest of you must survive if things do not go well. Now, go!",anger
It is a quite complicated mechanism that involves my blood reacting to the rocks below the water. ,joy
You can meet them anywhere else.,anger
Is this truly the center of the world?,fear
The green-eyed ones are participating.,joy
I am pleased to finally meet you.,joy
"Pardon me if I was late,",fear
"However, your attendant seems to harbor animosity toward us.",anger
"Ishida, remember your verdict,",anger
I am just worried about my lord's safety.,fear
"""Ryō . . ."" he called.",sadness
"""Brother,"" he returned with a glower on his face.",sadness
"""The new daimyo,"" Edda remarked",anger
"""Daimyo?"" asked Shinji",fear
I want to get back home as soon as possible.,joy
"I have been watching all your actions for a while,",joy
"Your agents must be good that they can infiltrate even the farthest lands,",anger
Are there intruders in our villages? What are you planning?,anger
"The powers we possess can change the world,",joy
"They are incredible but terrifying, hence I chose to stay in the shadows. I suppose you have done the same.",fear
Humans are awful.,anger
Our once vast home was reduced to several villages cramped in a single mountain. ,anger
All they did was take resources and invade lands.,anger
I do not trust them.,anger
"""Enough of that nonsense, brother,"" Ryo exclaimed",anger
"Kindness is not something you give to anyone, and I have nothing to spare to those humans you wish to keep from harm.",anger
How about building a new nation?,joy
" Instead of hiding from the world, we can create a safe place for people like us, and from here, we can observe the world from a distance.",joy
